Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","6"
"05-09","HOME","49.802"
"05-09","MULLER","46.780"
"10-14","HOME","61.635"
"10-14","MULLER","57.982"
"15-19","HOME","52.141"
"15-19","MULLER","49.736"
"20-24","HOME","52.832"
"20-24","MULLER","51.562"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.846"
"25-29","MULLER","52.967"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.772"
"30-34","MULLER","61.403"
"35-39","HOME","74.433"
"35-39","MULLER","77.336"
"40-44","HOME","99.966"
"40-44","MULLER","102.385"
"45-49","HOME","106.840"
"45-49","MULLER","109.888"
"50-54","HOME","99.419"
"50-54","MULLER","104.134"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.157"
"55-59","MULLER","99.646"
"60-64","HOME","88.911"
"60-64","MULLER","95.960"
"65-69","HOME","79.394"
"65-69","MULLER","87.560"
"70-74","HOME","71.916"
"70-74","MULLER","82.720"
"75-79","HOME","61.932"
"75-79","MULLER","76.919"
"80-84","HOME","37.613"
"80-84","MULLER","53.868"
"85->","HOME","52.042"
"85->","MULLER","99.866"
