Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","31.641"
"10-14","MULLER","29.994"
"15-19","DESCOÑECIDO","2"
"15-19","HOME","50.341"
"15-19","MULLER","48.838"
"20-24","HOME","43.847"
"20-24","MULLER","44.014"
"25-29","HOME","45.870"
"25-29","MULLER","47.637"
"30-34","HOME","54.292"
"30-34","MULLER","56.927"
"35-39","HOME","70.785"
"35-39","MULLER","74.537"
"40-44","HOME","96.853"
"40-44","MULLER","100.725"
"45-49","HOME","101.570"
"45-49","MULLER","105.952"
"50-54","HOME","96.288"
"50-54","MULLER","101.891"
"55-59","HOME","88.687"
"55-59","MULLER","95.668"
"60-64","HOME","85.862"
"60-64","MULLER","93.080"
"65-69","HOME","77.739"
"65-69","MULLER","85.696"
"70-74","HOME","70.833"
"70-74","MULLER","82.538"
"75-79","HOME","59.745"
"75-79","MULLER","74.921"
"80-84","HOME","39.031"
"80-84","MULLER","57.280"
"85->","HOME","44.371"
"85->","MULLER","87.141"
