Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","47.444"
"05-09","MULLER","44.500"
"10-14","HOME","61.380"
"10-14","MULLER","57.760"
"15-19","HOME","52.771"
"15-19","MULLER","50.630"
"20-24","HOME","52.514"
"20-24","MULLER","51.058"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.697"
"25-29","MULLER","52.734"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.691"
"30-34","MULLER","61.342"
"35-39","HOME","74.379"
"35-39","MULLER","77.217"
"40-44","HOME","99.671"
"40-44","MULLER","102.135"
"45-49","HOME","106.298"
"45-49","MULLER","109.400"
"50-54","HOME","99.311"
"50-54","MULLER","103.967"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.066"
"55-59","MULLER","99.574"
"60-64","HOME","88.882"
"60-64","MULLER","95.889"
"65-69","HOME","79.343"
"65-69","MULLER","87.547"
"70-74","HOME","71.887"
"70-74","MULLER","82.750"
"75-79","HOME","62.067"
"75-79","MULLER","77.556"
"80-84","HOME","40.291"
"80-84","MULLER","57.804"
"85->","HOME","48.953"
"85->","MULLER","94.879"
