Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","1"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","1"
"10-14","HOME","36.522"
"10-14","MULLER","34.691"
"15-19","HOME","54.797"
"15-19","MULLER","52.720"
"20-24","HOME","50.907"
"20-24","MULLER","49.724"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.702"
"25-29","MULLER","52.181"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.256"
"30-34","MULLER","60.992"
"35-39","HOME","75.123"
"35-39","MULLER","78.331"
"40-44","HOME","100.251"
"40-44","MULLER","103.419"
"45-49","HOME","100.853"
"45-49","MULLER","104.351"
"50-54","HOME","101.852"
"50-54","MULLER","107.037"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","85.649"
"55-59","MULLER","91.918"
"60-64","HOME","87.185"
"60-64","MULLER","94.183"
"65-69","HOME","78.562"
"65-69","MULLER","86.459"
"70-74","HOME","71.324"
"70-74","MULLER","82.161"
"75-79","HOME","61.548"
"75-79","MULLER","76.856"
"80-84","HOME","40.068"
"80-84","MULLER","57.577"
"85->","HOME","48.659"
"85->","MULLER","94.260"
