Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","92"
"10-14","MULLER","104"
"15-19","HOME","3.030"
"15-19","MULLER","4.380"
"20-24","HOME","2.930"
"20-24","MULLER","7.084"
"25-29","HOME","16.946"
"25-29","MULLER","21.737"
"30-34","HOME","51.218"
"30-34","MULLER","54.110"
"35-39","HOME","66.716"
"35-39","MULLER","70.742"
"40-44","HOME","94.562"
"40-44","MULLER","98.633"
"45-49","HOME","99.381"
"45-49","MULLER","104.418"
"50-54","HOME","94.903"
"50-54","MULLER","101.014"
"55-59","HOME","87.565"
"55-59","MULLER","95.009"
"60-64","HOME","84.764"
"60-64","MULLER","92.048"
"65-69","HOME","77.155"
"65-69","MULLER","85.107"
"70-74","HOME","70.668"
"70-74","MULLER","82.338"
"75-79","HOME","59.628"
"75-79","MULLER","74.794"
"80-84","HOME","38.971"
"80-84","MULLER","57.194"
"85->","HOME","44.312"
"85->","MULLER","87.023"
