Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","4"
"00-04","MULLER","9"
"05-09","HOME","50.845"
"05-09","MULLER","47.752"
"10-14","HOME","61.567"
"10-14","MULLER","57.918"
"15-19","HOME","52.167"
"15-19","MULLER","49.666"
"20-24","HOME","52.794"
"20-24","MULLER","51.251"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.832"
"25-29","MULLER","52.827"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.770"
"30-34","MULLER","61.240"
"35-39","HOME","74.328"
"35-39","MULLER","77.124"
"40-44","HOME","99.724"
"40-44","MULLER","101.951"
"45-49","HOME","106.721"
"45-49","MULLER","109.737"
"50-54","HOME","99.192"
"50-54","MULLER","103.936"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.352"
"55-59","MULLER","90.523"
"60-64","HOME","88.816"
"60-64","MULLER","95.490"
"65-69","HOME","79.906"
"65-69","MULLER","87.961"
"70-74","HOME","73.900"
"70-74","MULLER","83.855"
"75-79","HOME","64.031"
"75-79","MULLER","78.870"
"80-84","HOME","42.670"
"80-84","MULLER","59.267"
"85->","HOME","54.819"
"85->","MULLER","104.266"
