Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","7"
"05-09","HOME","50.421"
"05-09","MULLER","47.344"
"10-14","HOME","61.625"
"10-14","MULLER","57.975"
"15-19","HOME","52.134"
"15-19","MULLER","49.672"
"20-24","HOME","52.771"
"20-24","MULLER","51.229"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.798"
"25-29","MULLER","52.818"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.756"
"30-34","MULLER","61.277"
"35-39","HOME","74.386"
"35-39","MULLER","77.141"
"40-44","HOME","99.827"
"40-44","MULLER","102.114"
"45-49","HOME","106.873"
"45-49","MULLER","109.841"
"50-54","HOME","99.352"
"50-54","MULLER","104.142"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.301"
"55-59","MULLER","90.562"
"60-64","HOME","88.689"
"60-64","MULLER","95.353"
"65-69","HOME","79.824"
"65-69","MULLER","87.788"
"70-74","HOME","73.778"
"70-74","MULLER","83.742"
"75-79","HOME","63.671"
"75-79","MULLER","78.455"
"80-84","HOME","42.540"
"80-84","MULLER","59.178"
"85->","HOME","54.697"
"85->","MULLER","104.022"
