Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","6"
"10-14","MULLER","6"
"15-19","HOME","296"
"15-19","MULLER","509"
"20-24","HOME","2.060"
"20-24","MULLER","5.557"
"25-29","HOME","3.929"
"25-29","MULLER","10.212"
"30-34","HOME","4.987"
"30-34","MULLER","12.644"
"35-39","HOME","6.643"
"35-39","MULLER","15.223"
"40-44","HOME","22.256"
"40-44","MULLER","31.741"
"45-49","HOME","93.680"
"45-49","MULLER","100.320"
"50-54","HOME","90.381"
"50-54","MULLER","97.874"
"55-59","HOME","85.981"
"55-59","MULLER","94.676"
"60-64","HOME","82.811"
"60-64","MULLER","90.139"
"65-69","HOME","72.987"
"65-69","MULLER","80.569"
"70-74","HOME","70.282"
"70-74","MULLER","81.923"
"75-79","HOME","59.398"
"75-79","MULLER","74.464"
"80-84","HOME","38.865"
"80-84","MULLER","57.015"
"85->","HOME","44.204"
"85->","MULLER","86.769"
