Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","232"
"15-19","MULLER","362"
"20-24","HOME","1.536"
"20-24","MULLER","4.498"
"25-29","HOME","3.106"
"25-29","MULLER","9.306"
"30-34","HOME","3.963"
"30-34","MULLER","11.334"
"35-39","HOME","5.365"
"35-39","MULLER","13.610"
"40-44","HOME","8.160"
"40-44","MULLER","18.082"
"45-49","HOME","9.505"
"45-49","MULLER","19.565"
"50-54","HOME","14.216"
"50-54","MULLER","23.912"
"55-59","HOME","8.627"
"55-59","MULLER","17.509"
"60-64","HOME","48.796"
"60-64","MULLER","56.151"
"65-69","HOME","7.586"
"65-69","MULLER","7.402"
"70-74","HOME","48.188"
"70-74","MULLER","56.577"
"75-79","HOME","56.253"
"75-79","MULLER","70.449"
"80-84","HOME","37.940"
"80-84","MULLER","55.609"
"85->","HOME","42.664"
"85->","MULLER","82.419"
