Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","267"
"15-19","MULLER","460"
"20-24","HOME","1.865"
"20-24","MULLER","5.431"
"25-29","HOME","3.384"
"25-29","MULLER","9.900"
"30-34","HOME","4.284"
"30-34","MULLER","12.081"
"35-39","HOME","5.820"
"35-39","MULLER","14.550"
"40-44","HOME","8.841"
"40-44","MULLER","19.131"
"45-49","HOME","10.309"
"45-49","MULLER","20.713"
"50-54","HOME","34.795"
"50-54","MULLER","44.532"
"55-59","HOME","82.682"
"55-59","MULLER","91.914"
"60-64","HOME","80.316"
"60-64","MULLER","87.830"
"65-69","HOME","71.328"
"65-69","MULLER","78.835"
"70-74","HOME","69.342"
"70-74","MULLER","80.862"
"75-79","HOME","58.937"
"75-79","MULLER","73.860"
"80-84","HOME","38.704"
"80-84","MULLER","56.793"
"85->","HOME","44.052"
"85->","MULLER","86.430"
