Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","7"
"05-09","HOME","50.451"
"05-09","MULLER","47.377"
"10-14","HOME","61.614"
"10-14","MULLER","57.968"
"15-19","HOME","52.143"
"15-19","MULLER","49.672"
"20-24","HOME","52.775"
"20-24","MULLER","51.229"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.795"
"25-29","MULLER","52.814"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.756"
"30-34","MULLER","61.276"
"35-39","HOME","74.371"
"35-39","MULLER","77.142"
"40-44","HOME","99.821"
"40-44","MULLER","102.108"
"45-49","HOME","106.859"
"45-49","MULLER","109.822"
"50-54","HOME","99.337"
"50-54","MULLER","104.135"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.255"
"55-59","MULLER","90.535"
"60-64","HOME","88.744"
"60-64","MULLER","95.393"
"65-69","HOME","79.850"
"65-69","MULLER","87.799"
"70-74","HOME","73.802"
"70-74","MULLER","83.751"
"75-79","HOME","63.689"
"75-79","MULLER","78.484"
"80-84","HOME","42.550"
"80-84","MULLER","59.179"
"85->","HOME","54.715"
"85->","MULLER","104.066"
