Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","1"
"10-14","MULLER","0"
"15-19","HOME","241"
"15-19","MULLER","370"
"20-24","HOME","1.550"
"20-24","MULLER","4.535"
"25-29","HOME","3.124"
"25-29","MULLER","9.350"
"30-34","HOME","3.982"
"30-34","MULLER","11.392"
"35-39","HOME","5.391"
"35-39","MULLER","13.711"
"40-44","HOME","8.209"
"40-44","MULLER","18.192"
"45-49","HOME","9.569"
"45-49","MULLER","19.696"
"50-54","HOME","14.272"
"50-54","MULLER","24.021"
"55-59","HOME","16.950"
"55-59","MULLER","26.085"
"60-64","HOME","76.179"
"60-64","MULLER","84.172"
"65-69","HOME","63.457"
"65-69","MULLER","70.573"
"70-74","HOME","66.217"
"70-74","MULLER","77.488"
"75-79","HOME","57.925"
"75-79","MULLER","72.475"
"80-84","HOME","38.367"
"80-84","MULLER","56.299"
"85->","HOME","43.592"
"85->","MULLER","85.149"
