Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","11"
"10-14","MULLER","25"
"15-19","HOME","416"
"15-19","MULLER","680"
"20-24","HOME","2.518"
"20-24","MULLER","6.322"
"25-29","HOME","4.326"
"25-29","MULLER","10.770"
"30-34","HOME","9.977"
"30-34","MULLER","17.586"
"35-39","HOME","62.275"
"35-39","MULLER","66.683"
"40-44","HOME","91.065"
"40-44","MULLER","95.742"
"45-49","HOME","96.834"
"45-49","MULLER","102.490"
"50-54","HOME","93.384"
"50-54","MULLER","99.997"
"55-59","HOME","86.621"
"55-59","MULLER","94.432"
"60-64","HOME","83.624"
"60-64","MULLER","90.894"
"65-69","HOME","76.487"
"65-69","MULLER","84.244"
"70-74","HOME","70.548"
"70-74","MULLER","82.209"
"75-79","HOME","59.545"
"75-79","MULLER","74.705"
"80-84","HOME","38.933"
"80-84","MULLER","57.128"
"85->","HOME","44.277"
"85->","MULLER","86.945"
