Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","92"
"10-14","MULLER","107"
"15-19","HOME","7.888"
"15-19","MULLER","10.117"
"20-24","HOME","8.807"
"20-24","MULLER","12.395"
"25-29","HOME","43.422"
"25-29","MULLER","45.535"
"30-34","HOME","51.253"
"30-34","MULLER","54.178"
"35-39","HOME","67.526"
"35-39","MULLER","71.582"
"40-44","HOME","95.538"
"40-44","MULLER","99.460"
"45-49","HOME","100.333"
"45-49","MULLER","105.055"
"50-54","HOME","95.468"
"50-54","MULLER","101.349"
"55-59","HOME","88.034"
"55-59","MULLER","95.265"
"60-64","HOME","85.221"
"60-64","MULLER","92.467"
"65-69","HOME","77.384"
"65-69","MULLER","85.316"
"70-74","HOME","70.728"
"70-74","MULLER","82.406"
"75-79","HOME","59.679"
"75-79","MULLER","74.849"
"80-84","HOME","38.993"
"80-84","MULLER","57.221"
"85->","HOME","44.329"
"85->","MULLER","87.069"
