Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","7"
"05-09","HOME","50.599"
"05-09","MULLER","47.490"
"10-14","HOME","61.618"
"10-14","MULLER","57.963"
"15-19","HOME","52.151"
"15-19","MULLER","49.666"
"20-24","HOME","52.769"
"20-24","MULLER","51.224"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.804"
"25-29","MULLER","52.816"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.764"
"30-34","MULLER","61.262"
"35-39","HOME","74.372"
"35-39","MULLER","77.146"
"40-44","HOME","99.799"
"40-44","MULLER","102.048"
"45-49","HOME","106.843"
"45-49","MULLER","109.824"
"50-54","HOME","99.331"
"50-54","MULLER","104.128"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.176"
"55-59","MULLER","90.423"
"60-64","HOME","88.771"
"60-64","MULLER","95.423"
"65-69","HOME","79.885"
"65-69","MULLER","87.842"
"70-74","HOME","73.814"
"70-74","MULLER","83.780"
"75-79","HOME","63.794"
"75-79","MULLER","78.629"
"80-84","HOME","42.602"
"80-84","MULLER","59.200"
"85->","HOME","54.743"
"85->","MULLER","104.136"
