Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","46.859"
"05-09","MULLER","43.915"
"10-14","HOME","61.239"
"10-14","MULLER","57.638"
"15-19","HOME","52.780"
"15-19","MULLER","50.637"
"20-24","HOME","52.487"
"20-24","MULLER","50.994"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.631"
"25-29","MULLER","52.665"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.666"
"30-34","MULLER","61.304"
"35-39","HOME","74.316"
"35-39","MULLER","77.167"
"40-44","HOME","99.644"
"40-44","MULLER","102.113"
"45-49","HOME","106.238"
"45-49","MULLER","109.353"
"50-54","HOME","99.301"
"50-54","MULLER","103.946"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.029"
"55-59","MULLER","99.554"
"60-64","HOME","88.870"
"60-64","MULLER","95.870"
"65-69","HOME","79.335"
"65-69","MULLER","87.530"
"70-74","HOME","71.869"
"70-74","MULLER","82.730"
"75-79","HOME","62.054"
"75-79","MULLER","77.546"
"80-84","HOME","40.280"
"80-84","MULLER","57.798"
"85->","HOME","48.945"
"85->","MULLER","94.866"
