Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","6"
"05-09","HOME","49.710"
"05-09","MULLER","46.691"
"10-14","HOME","61.632"
"10-14","MULLER","57.975"
"15-19","HOME","52.145"
"15-19","MULLER","49.743"
"20-24","HOME","52.834"
"20-24","MULLER","51.558"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.835"
"25-29","MULLER","52.963"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.777"
"30-34","MULLER","61.394"
"35-39","HOME","74.424"
"35-39","MULLER","77.338"
"40-44","HOME","99.964"
"40-44","MULLER","102.373"
"45-49","HOME","106.833"
"45-49","MULLER","109.887"
"50-54","HOME","99.423"
"50-54","MULLER","104.134"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.174"
"55-59","MULLER","99.660"
"60-64","HOME","88.908"
"60-64","MULLER","95.956"
"65-69","HOME","79.411"
"65-69","MULLER","87.588"
"70-74","HOME","71.906"
"70-74","MULLER","82.738"
"75-79","HOME","62.095"
"75-79","MULLER","77.476"
"80-84","HOME","40.232"
"80-84","MULLER","57.579"
"85->","HOME","49.192"
"85->","MULLER","95.464"
