Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","7"
"05-09","HOME","50.675"
"05-09","MULLER","47.568"
"10-14","HOME","61.618"
"10-14","MULLER","57.960"
"15-19","HOME","52.151"
"15-19","MULLER","49.662"
"20-24","HOME","52.773"
"20-24","MULLER","51.224"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.806"
"25-29","MULLER","52.825"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.769"
"30-34","MULLER","61.255"
"35-39","HOME","74.358"
"35-39","MULLER","77.136"
"40-44","HOME","99.797"
"40-44","MULLER","102.055"
"45-49","HOME","106.838"
"45-49","MULLER","109.806"
"50-54","HOME","99.313"
"50-54","MULLER","104.111"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.163"
"55-59","MULLER","90.377"
"60-64","HOME","88.767"
"60-64","MULLER","95.397"
"65-69","HOME","79.852"
"65-69","MULLER","87.873"
"70-74","HOME","73.863"
"70-74","MULLER","83.795"
"75-79","HOME","63.858"
"75-79","MULLER","78.730"
"80-84","HOME","42.627"
"80-84","MULLER","59.211"
"85->","HOME","54.763"
"85->","MULLER","104.185"
