Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","1"
"10-14","DESCOÑECIDO","2"
"10-14","HOME","35.961"
"10-14","MULLER","34.128"
"15-19","HOME","54.499"
"15-19","MULLER","52.527"
"20-24","HOME","50.337"
"20-24","MULLER","49.475"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","51.112"
"25-29","MULLER","51.892"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","58.680"
"30-34","MULLER","60.654"
"35-39","HOME","74.782"
"35-39","MULLER","78.158"
"40-44","HOME","99.828"
"40-44","MULLER","103.213"
"45-49","HOME","104.168"
"45-49","MULLER","107.850"
"50-54","HOME","97.985"
"50-54","MULLER","103.227"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","90.047"
"55-59","MULLER","96.679"
"60-64","HOME","87.279"
"60-64","MULLER","94.462"
"65-69","HOME","78.129"
"65-69","MULLER","86.180"
"70-74","HOME","70.561"
"70-74","MULLER","81.903"
"75-79","HOME","56.549"
"75-79","MULLER","70.624"
"80-84","HOME","39.929"
"80-84","MULLER","57.451"
"85->","HOME","48.297"
"85->","MULLER","93.664"
