Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","3"
"00-04","MULLER","7"
"05-09","HOME","50.803"
"05-09","MULLER","47.715"
"10-14","HOME","61.569"
"10-14","MULLER","57.921"
"15-19","HOME","52.163"
"15-19","MULLER","49.663"
"20-24","HOME","52.797"
"20-24","MULLER","51.249"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.836"
"25-29","MULLER","52.828"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.758"
"30-34","MULLER","61.254"
"35-39","HOME","74.339"
"35-39","MULLER","77.120"
"40-44","HOME","99.731"
"40-44","MULLER","101.953"
"45-49","HOME","106.761"
"45-49","MULLER","109.747"
"50-54","HOME","99.192"
"50-54","MULLER","104.006"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","83.324"
"55-59","MULLER","90.476"
"60-64","HOME","88.800"
"60-64","MULLER","95.467"
"65-69","HOME","79.901"
"65-69","MULLER","87.940"
"70-74","HOME","73.887"
"70-74","MULLER","83.848"
"75-79","HOME","64.002"
"75-79","MULLER","78.836"
"80-84","HOME","42.660"
"80-84","MULLER","59.249"
"85->","HOME","54.805"
"85->","MULLER","104.245"
