Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","3"
"05-09","HOME","45.605"
"05-09","MULLER","42.612"
"10-14","HOME","60.651"
"10-14","MULLER","57.183"
"15-19","HOME","52.824"
"15-19","MULLER","50.667"
"20-24","HOME","52.394"
"20-24","MULLER","50.872"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.531"
"25-29","MULLER","52.562"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.570"
"30-34","MULLER","61.226"
"35-39","HOME","74.238"
"35-39","MULLER","77.096"
"40-44","HOME","99.563"
"40-44","MULLER","102.039"
"45-49","HOME","106.176"
"45-49","MULLER","109.295"
"50-54","HOME","99.253"
"50-54","MULLER","103.896"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.986"
"55-59","MULLER","99.532"
"60-64","HOME","88.856"
"60-64","MULLER","95.841"
"65-69","HOME","79.313"
"65-69","MULLER","87.511"
"70-74","HOME","71.859"
"70-74","MULLER","82.699"
"75-79","HOME","62.037"
"75-79","MULLER","77.531"
"80-84","HOME","40.258"
"80-84","MULLER","57.780"
"85->","HOME","48.924"
"85->","MULLER","94.832"
