Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","4"
"00-04","MULLER","5"
"05-09","HOME","44.048"
"05-09","MULLER","41.024"
"10-14","HOME","59.347"
"10-14","MULLER","55.914"
"15-19","HOME","53.143"
"15-19","MULLER","50.964"
"20-24","HOME","52.038"
"20-24","MULLER","50.474"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.231"
"25-29","MULLER","52.255"
"30-34","DESCOÑECIDO","2"
"30-34","HOME","59.393"
"30-34","MULLER","61.103"
"35-39","HOME","74.008"
"35-39","MULLER","76.851"
"40-44","HOME","99.368"
"40-44","MULLER","101.818"
"45-49","HOME","105.935"
"45-49","MULLER","109.136"
"50-54","HOME","99.152"
"50-54","MULLER","103.805"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","92.909"
"55-59","MULLER","99.449"
"60-64","HOME","88.765"
"60-64","MULLER","95.764"
"65-69","HOME","79.287"
"65-69","MULLER","87.441"
"70-74","HOME","71.799"
"70-74","MULLER","82.649"
"75-79","HOME","62.011"
"75-79","MULLER","77.502"
"80-84","HOME","40.230"
"80-84","MULLER","57.757"
"85->","HOME","48.881"
"85->","MULLER","94.774"
