Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","2"
"00-04","MULLER","4"
"05-09","HOME","47.199"
"05-09","MULLER","44.277"
"10-14","HOME","61.325"
"10-14","MULLER","57.709"
"15-19","HOME","52.774"
"15-19","MULLER","50.635"
"20-24","HOME","52.500"
"20-24","MULLER","51.043"
"25-29","DESCOÑECIDO","1"
"25-29","HOME","52.668"
"25-29","MULLER","52.703"
"30-34","DESCOÑECIDO","1"
"30-34","HOME","59.688"
"30-34","MULLER","61.326"
"35-39","HOME","74.356"
"35-39","MULLER","77.190"
"40-44","HOME","99.663"
"40-44","MULLER","102.130"
"45-49","HOME","106.272"
"45-49","MULLER","109.378"
"50-54","HOME","99.308"
"50-54","MULLER","103.963"
"55-59","DESCOÑECIDO","1"
"55-59","HOME","93.061"
"55-59","MULLER","99.569"
"60-64","HOME","88.871"
"60-64","MULLER","95.866"
"65-69","HOME","79.336"
"65-69","MULLER","87.545"
"70-74","HOME","71.882"
"70-74","MULLER","82.742"
"75-79","HOME","62.061"
"75-79","MULLER","77.552"
"80-84","HOME","40.291"
"80-84","MULLER","57.803"
"85->","HOME","48.950"
"85->","MULLER","94.876"
