Intervalo_Idade,Sexo,Persoas_vacinadas
"00-04","HOME","0"
"00-04","MULLER","0"
"05-09","HOME","0"
"05-09","MULLER","0"
"10-14","HOME","67"
"10-14","MULLER","82"
"15-19","HOME","597"
"15-19","MULLER","941"
"20-24","HOME","2.785"
"20-24","MULLER","6.842"
"25-29","HOME","5.388"
"25-29","MULLER","11.744"
"30-34","HOME","35.938"
"30-34","MULLER","40.536"
"35-39","HOME","66.756"
"35-39","MULLER","70.806"
"40-44","HOME","92.535"
"40-44","MULLER","96.771"
"45-49","HOME","98.259"
"45-49","MULLER","103.589"
"50-54","HOME","94.476"
"50-54","MULLER","100.745"
"55-59","HOME","87.282"
"55-59","MULLER","94.818"
"60-64","HOME","84.426"
"60-64","MULLER","91.692"
"65-69","HOME","76.965"
"65-69","MULLER","84.858"
"70-74","HOME","70.613"
"70-74","MULLER","82.282"
"75-79","HOME","59.585"
"75-79","MULLER","74.749"
"80-84","HOME","38.960"
"80-84","MULLER","57.164"
"85->","HOME","44.300"
"85->","MULLER","86.986"
